"FDR","pow"
0,0.132075471698113
0.0882352941176471,0.14622641509434
0.114285714285714,0.14622641509434
0.175,0.155660377358491
0.204545454545455,0.165094339622642
0.244897959183673,0.174528301886792
0.327868852459016,0.193396226415094
0.359375,0.193396226415094
0.4,0.212264150943396
0.483870967741935,0.226415094339623
0.546218487394958,0.254716981132075
0.559055118110236,0.264150943396226
0.594405594405594,0.273584905660377
0.641304347826087,0.311320754716981
0.68075117370892,0.320754716981132
0.697478991596639,0.339622641509434
0.760932944606414,0.386792452830189
0.78391959798995,0.405660377358491
0.810810810810811,0.495283018867925
0.847102342786683,0.584905660377358
0.883241758241758,0.80188679245283
0.888015717092338,0.806603773584906
